2.139999999999999958e-01,-4.599999999999999922e-02,-1.430000000000000021e-02,-7.559999999999999880e-03
6.899999999999999467e-01,1.260000000000000009e-01,-7.090000000000000469e-02,-1.239999999999999956e-02
9.479999999999999538e-01,3.210000000000000075e-01,8.799999999999999489e-02,-4.299999999999999656e-02
8.960000000000000187e-01,2.389999999999999902e-01,6.790000000000000029e-03,-5.029999999999999749e-02
1.040000000000000036e+00,3.200000000000000067e-01,-1.370000000000000037e-02,-4.649999999999999967e-02
6.510000000000000231e-01,1.380000000000000115e-01,-6.710000000000000686e-02,-4.469999999999999668e-02
7.670000000000000151e-01,2.030000000000000138e-01,-1.199999999999999956e-01,-2.060000000000000026e-02
6.650000000000000355e-01,1.370000000000000107e-01,8.519999999999999796e-03,-2.989999999999999949e-02
6.780000000000000471e-01,1.439999999999999891e-01,-4.689999999999999725e-03,-2.380000000000000171e-02
8.070000000000000506e-01,2.030000000000000138e-01,-5.700000000000000205e-02,-1.529999999999999936e-02
5.629999999999999449e-01,1.310000000000000053e-01,3.420000000000000123e-02,-4.080000000000000293e-02
8.299999999999999600e-01,2.059999999999999887e-01,4.720000000000000237e-03,-2.419999999999999929e-02
7.530000000000000027e-01,1.839999999999999969e-01,1.629999999999999852e-02,-2.510000000000000078e-02
6.730000000000000426e-01,1.469999999999999918e-01,8.000000000000000167e-02,-4.050000000000000128e-02
7.249999999999999778e-01,1.690000000000000113e-01,2.149999999999999828e-02,-1.880000000000000074e-02
7.720000000000000195e-01,2.059999999999999887e-01,2.210000000000000159e-02,-2.009999999999999981e-02
7.840000000000000302e-01,2.129999999999999949e-01,-3.649999999999999772e-02,-3.139999999999999736e-02
7.580000000000000071e-01,1.930000000000000049e-01,4.410000000000000031e-02,-2.469999999999999973e-02
7.449999999999999956e-01,1.729999999999999871e-01,-4.989999999999999991e-02,-4.340000000000000108e-02
7.860000000000000320e-01,2.000000000000000111e-01,5.750000000000000250e-02,-1.370000000000000037e-02
6.800000000000000488e-01,1.570000000000000007e-01,5.229999999999999927e-02,-2.129999999999999949e-02
7.439999999999999947e-01,1.900000000000000022e-01,5.840000000000000052e-02,-2.939999999999999905e-02
6.440000000000000169e-01,1.270000000000000018e-01,-3.280000000000000276e-02,-2.970000000000000070e-02
7.179999999999999716e-01,1.749999999999999889e-01,9.339999999999999691e-02,-3.660000000000000059e-04
6.640000000000000346e-01,1.390000000000000124e-01,1.009999999999999960e-02,-3.139999999999999736e-02
6.720000000000000417e-01,1.499999999999999944e-01,1.190000000000000085e-02,-2.440000000000000155e-02
6.840000000000000524e-01,1.680000000000000104e-01,9.139999999999999514e-02,-8.079999999999999682e-02
